upgenes
Cav2
Dlat
Gpr107
Mnt
Ckmt1
Arvcf
Comt
Mx1
Galnt1
Sept1
Gpa33
Itga5
Sox9
Hk2
Rpa1
Dlg3
Mmp11
Slc7a7
Poldip2
Lsr
Ckb
0610031J06Rik
Npepps
Itga3
Hoxc13
Tat
Eef1e1
Capns1
Lrp3
Clpb
Trmt1
Fam50a
Kmt2a
Mov10
Rhoc
Angptl4
Tm9sf1
Use1
Uck1
Mien1
Axl
Prkra
Atg4d
Cd97
Lamb1
Apoe
Atp5d
Zfp959
Mpnd
Ddx23
Pld3
As3mt
Snrnp200
Dnase2a
Rad23a
Ruvbl2
Bax
Rpl8
Gstm7
Gstm3
Psap
Ikbkg
Atn1
Lpcat3
Ralb
Coro1c
Pnpla6
Mcoln1
Etfb
Stxbp2
Apba3
Cstb
Jkamp
Ufd1l
Msh6
Nid1
Pafah1b3
Ube2m
Tfap4
Ranbp1
Psmb4
Bloc1s6
Gpr108
Gata6
Trap1
Clcnkb
Tmem147
Ggt1
Srm
Cdc42
Zfp184
Cdk4
Mettl1
Saal1
Psmd2
Vars
Clic1
Dennd2c
Gatad1
Cct4
Id3
Ctsd
Fhl2
Emc10
Rps18
Gprc5b
Dqx1
Myod1
Otog
Cbx5
Dmap1
Mrpl52
Mettl16
Plcd1
Cars
Tbrg1
Adam19
Aim1l
Nanog
Igf2bp1
Ndufs2
4933402N03Rik
Ly6g6e
Ehmt2
Cox6c
Tex261
Fhod1
4931428F04Rik
Tsen15
Acsf3
Slc25a13
Abca1
Nipsnap3b
Ubl4
Zdhhc12
Itga2
Lama5
Hspa8
Sqstm1
Lta4h
H2afy
Slc25a5
Nkap
E2f3
Il10
Atxn10
Eif3d
Mrps18c
Srsf6
Sdc4
Vps53
Dnttip1
Top2b
Tns4
Wfdc2
Slc12a7
Slc12a4
Cox7c
Ift52
Hnf4a
Hist1h2bc
Stard3
Uchl5
Pmp22
Pfn1
Ywhab
Mapt
Pcgf2
Cldn7
Acadvl
Sparc
Cog1
Dync1h1
Atp5g3
Cd68
Nars2
Isyna1
Cops3
Ddx39b
Xab2
Slc6a8
Hint3
Adat2
Pex3
Fuca2
Smpd2
Mical1
Popdc3
Prep
Nmbr
Reep3
Hsf2
Ptprk
P4ha1
Sgk1
Ctgf
Ifngr1
Ndufa12
Nuak1
Hsp90b1
Dram1
Herc4
Mypn
Hkdc1
Aifm2
H2afy2
Ppa1
Pald1
Sgpl1
Tbk1
Vps54
Pcsk4
Ndufs7
Mum1
9530003J23Rik
Snrpd3
Sf3a2
Timm13
Ncln
Txnrd1
Pus10
Fstl3
Hspa4
Gnb2l1
Rnf130
Upp1
Tns3
Rps27a
Pnpt1
Xbp1
Srebf1
Pdia6
Ntsr2
Slc7a15
Psmc5
Adap2
Helz
Cacng1
Aspa
Slc13a5
Fam101b
Pfas
Stx8
Adprm
Krt24
Stat5b
Ccdc43
Eftud2
Nmt1
Psma6
Slirp
Mthfd1
Actr10
Smoc1
Psmc1
Esrrb
Meg3
Hsp90aa1
Amph
Zkscan3
Serpinb9b
Gadd45g
Fbp2
Ptch1
Msx2
Sfxn1
Uqcrb
Cep72
Glrx
Irx4
Ndufs6
Mrpl36
F2rl1
Ap3b1
Rasgrf2
Cwc27
Slc4a7
Ndufs4
Glud1
Bmpr1a
Opn4
Ecd
Bmp4
Otx2
Slc35f4
Rnaseh2b
Tkt
Lats2
Esd
Slc39a14
Sucla2
Spry2
Acin1
Zscan26
Cct5
Cmbl
Eif3e
Emc2
Ndufb9
Tbc1d31
Derl1
Fam49b
Samm50
Parvb
Slc38a4
Xrcc6
Aco2
Nubp1
Nudt16l1
Mgrn1
Rogdi
Fam86
Cyc1
Maf1
Tsta3
Naprt1
Arsa
Tagln3
Mzt2
Ube2v2
Pla2g10
B3gnt5
Cpox
Tomm70a
Tmem45a
Mfi2
Umps
Ndufb4
Rabl3
Usp25
Eif4a2
Mrpl39
Atp5j
Ildr1
Pros1
Gart
Enah
Tuba1b
Faim2
Nr4a1
Calcoco1
Ndufa5
Bsg
Trip6
Slc25a27
Pla2g7
Cdc5l
Slc29a1
Vegfa
Mrps18a
Pgc
Foxp4
Glo1
Wdr4
Sik1
Ndufv2
Lrpprc
Mlst8
Msh2
Rpl36-ps2
Cul2
Map4k3
Adad2
Elp2
Slc39a7
Btnl2
Pfdn1
Bin1
Mrps18b
Gm8615
0610009O20Rik
Hdac3
Lars
Psmg2
Mbd1
Rps14
Cndp2
Cdc42bpg
Ak3
Zfpl1
Mrpl21
Ighmbp2
Banf1
Rce1
Cpt1a
Mrpl11
Fibp
Smc5
Arl2
Tcf7l2
Prdx3
Casp7
Pnliprp2
Btbd1
Got1
Cwf19l1
Scd2
Btrc
Hexa
Hsd17b10
Tsr2
ENSMUSG00000025357
Cnpy2
Dctn2
Pip4k2c
Atp5a1
Psmd13
Chid1
Apool
Chm
Gusb
Cbx8
Gaa
Uqcrc1
Hadha
Rpl14
Rp1
Sox17
Cops5
Gm5045
Lactb2
Idh1
ENSMUSG00000025968
Hspd1
Acadl
Wdr12
Col5a2
Ercc5
Mrpl30
Ormdl1
Coa5
Cnga3
Tmem131
Prss39
Tm4sf20
Xrcc5
Atic
Fn1
Htr2b
Psmd1
Ncl
Epha4
Bok
Dtymk
Inpp5d
Cdh7
Ccdc93
Dars
F13b
Tfcp2l1
Gpr37l1
Nucks1
Rbbp5
Cyb5r1
Lamc2
Fam129a
Parp1
Fh1
Tagln2
Bpnt1
Iars2
Dclre1c
Meig1
Phyh
Vim
Ptf1a
1700026L06Rik
1700007K13Rik
Acvr1c
Col5a1
Fubp3
Hspa5
Ndufa8
Egfl7
Agpat2
Notch1
Pmpca
Dpp7
Grin1
ENSMUSG00000026979
Hat1
Slc43a3
Ube2l6
Mtx2
Ola1
Eif3m
Caprin1
Cat
Mdk
Ubr1
Mtch2
Ppp1r14d
Sppl2a
Mrps5
Idh3b
Cpxm1
Snx5
Xrn2
Napb
Gins1
Nsfl1c
Slc52a3
Bpifb1
Cdk5rap1
Impa1
Chmp4c
Zfp64
Ahcy
Acss2
Gss
Epb4.1l1
Aar2
Rpn2
Ndufb5
Mccc1
Acad9
Mfsd1
Kpna4
Tspan2
Ngf
Vangl1
Ptgfrn
Tbx15
Slc6a17
Npr1
Slc27a3
Tmem144
Hadh
Tlr2
Enpep
Aimp1
Gba
Tars2
Abcd3
Snx27
Ddah1
Cyr61
Cryz
Nsmaf
Sdcbp
Tstd3
Rars2
Col15a1
Tmeff1
Txn1
Ptgr1
Snx30
Slc44a1
Ccdc107
Tln1
Npr2
Reck
Plin2
Rps6
Slc35d1
Ak4
2610528J11Rik
Atg4c
Txndc12
Pum1
Pdpn
Echdc2
Tnfrsf8
Cpt2
Mycl
Cap1
Lypla2
Mmachc
Tspan1
Capzb
Vwa5b1
Ddost
Hspg2
Alpl
Fabp3
Pef1
Bai2
Ak2
Yars
Psmb2
Trappc3
Smpdl3b
Psmc2
Rpl22
Prkag2
Fastk
Park7
Fam126a
Cd38
Trmt44
Lrpap1
Stx18
Mrpl33
Pgm1
Spp1
Wsb2
Scarb2
Bcl7a
Ncor2
Acads
Psmg3
Ftsj2
2210016L21Rik
Tmem106b
Actb
Fscn1
Plbd2
Rpl6
Arpc1b
Hsph1
Wdr95
Gigyf1
Mcm7
Asns
Irf5
Zc3hav1
Epha1
Zyx
Smarcad1
Cct7
Mogs
M1ap
Rpn1
Gdf3
Plbd1
Mgp
Dera
Slco1c1
Srgap3
Bcat1
Etnk1
Cd9
Pdcd5
Pcsk6
Iqgap1
Sema4b
Idh2
Lrfn1
Psmc4
Mfge8
Sh3gl3
Ndufc2
Coq7
1110004F10Rik
Maz
Aldoa
Nfatc2ip
Rps3
Il4ra
Itgax
9130019O22Rik
Gga2
Mrpl17
Uqcrc2
Tpp1
Glrx3
Plp2
Praf2
Was
Rpgr
Igbp1
Nono
Rps4x
Abcb7
Renbp
Lamp1
Erlin2
Eif4ebp1
Cd209d
Col4a1
Col4a2
Carkd
Sfrp1
Fgfr1
Fgl1
Galnt7
Sall1
Got2
1700011L22Rik
Tecr
Cdyl2
Herpud1
Coq9
Jak3
Pgls
Mvb12a
Mthfsd
Lsm4
Cdh5
Hsd11b2
Slc7a6
Vstm5
Gabarapl2
Ctrb1
Afg3l1
Adamts8
St14
Pvrl1
Pou2f3
Crtam
Cul5
2310030G06Rik
1600029D21Rik
Tmprss4
Mpzl2
Vps11
Abcg4
Ilf3
Ldlr
Polr2m
Nedd4
Gcnt3
Itga11
Anp32a
Bckdhb
Commd4
Mpi
Ulk3
Etfa
Tspan3
Stoml1
Gsta4
Elovl5
Plod2
Snx1
Rpl4
Cmtm7
Copb2
Tdgf1
Mlh1
Rpsa
Hemk1
Mst1r
Uba7
Slc25a20
Oas2
Slc8b1
Ilvbl
Lama1
Arap1
Chpf
Eif3l
Atp1a1
AA467197
Mif
Palmd
Spg11
Trmt13
