dwgenes
Scml2
Tbx4
Axin2
Gna12
Th
Cdh4
Dazap2
Tom1l2
Tcl1b5
Tcf7
Ddx3x
Gnb1l
Epn2
B9d1
Vps9d1
Sebox
Pcbp3
Mxd1
Oas1c
Cnn1
Tulp3
Rac1
Nup214
Nacc1
Emd
Hsf2bp
Dbf4
Tiam1
Ikzf4
Prkd1
Plekha3
Ggct
Jag2
Nudt14
Top3a
Prkar2b
Ap1m1
Stk11
Cdk12
Tbc1d8
Plag1
Btbd2
Elavl3
Fosb
Mast2
Syce2
Ssbp2
Gstm5
Ptrf
Cwc15
Angptl2
Hif3a
Wwox
Abca13
Srpk1
Dtx2
Zp3
Rasa4
4930550C14Rik
Prdx2
Prlr
Asf1b
Igf1r
Mrvi1
Pcyt1a
Zfp592
Mthfd2
Kit
Ampd3
Ctcf
Rfx5
Ncoa2
Rnf114
Sfmbt1
Runx1t1
Bcl2l1
Arid1a
4930432K21Rik
Herpud2
Pou2f2
Derl3
Fpgs
Mkl2
Mcu
Tfcp2
Rassf1
Fsd1
Evi5
Ehf
Ttll5
Pkd2l2
Camta1
Msh3
Map2
Hivep2
Steap2
Nlrp5
Med28
Gatsl2
Stard13
H3f3b
Nlrp14
Etaa1
Cntnap1
Pgs1
Rac3
Gdf9
Tomm34
Ksr1
Gpx3
Smurf2
Gid4
Ybx2
Dnah11
Dusp14
Cpsf4l
Lsp1
Myh11
Gm16515
E2f2
Rab3d
Gyg
Akt3
Gle1
Lyst
Clvs2
Stxbp5
Wasf1
Fyn
D10Bwg1379e
Fam184a
Lama2
Ppp1r12a
Tmcc3
Cry1
Srgn
2010107G23Rik
Anapc16
Plek
Egfr
Usp15
Ptprr
Cobl
Grb10
Nav3
Cabin1
Prmt2
Fzr1
Pofut2
Cpeb4
Cyfip2
Mapk9
Phf15
Slu7
Pttg1
Rnf185
Patz1
Polm
Cnot8
Fam49a
Sdc1
Smc6
Cenpo
Sh3yl1
Rab10
Pxdn
Itgb3
Ern1
Gga3
Ube2g1
Pld2
Rph3al
Ankrd40
Abcc3
Cdc34-ps
Fbxl20
Tmem107
Ntn1
Dcakd
Ston2
Klhdc2
Ptpn21
Zc3h14
Nin
Zmynd11
Acot3
Tgfb3
Angel1
Evl
Fdft1
Nedd9
Nup153
Dek
Ippk
Nol8
Spin1
Fars2
Cdk20
Slc25a48
Agtpbp1
Ankra2
Poc5
Iqgap2
Scamp1
Atxn7
Ptprg
ENSMUSG00000021756
Anxa7
Phf7
Glt8d1
Kpna3
Mapk8
Gata4
Sap18
Tsc22d1
Enox1
Akap11
Bin3
Rb1
Tgds
Haus4
Golph3
Sqle
Mtss1
Asap1
Zc3h7b
Cacna1i
Deptor
Dnal4
Cby1
Fam118a
Efcab6
Desi1
Gtsf1
Srl
Crebbp
Hsf1
Ptk2
Miox
Morc1
Slc35a5
Igsf11
Stxbp5l
Adcy5
St6gal1
Dyrk1a
Fmnl3
Slc4a8
Rttn
Grm2
Bmp15
March5
Ccndbp1
Tiam2
Phf10
Zfp51
Enpp5
Cyp39a1
Fbxl17
Arhgap28
Epb4.1l3
Lpin2
Emilin2
Xdh
Spast
Cacna1h
ENSMUSG00000024122
Phf1
Fkbp5
2610034M16Rik
Zeb1
Epc1
Sap130
Tpgs2
Slc39a6
Mapre2
Esco1
Epb4.1l4a
Csnk2b
Spry4
Ap3s1
Dpysl3
Mbd2
Spire1
Gna14
Zfand5
Jak2
Cdca5
Pacs1
Cdk2ap2
Apba1
Smarca2
Mark2
Hhex
ENSMUSG00000025035
Taf5
Tdrd1
Gfra1
Bnc1
Lbx1
Gbf1
Arih1
Bbs4
Fyco1
Fgd1
Ptprj
Paip1
Farp1
Dock9
Tnrc6c
Cpeb1
Shisa5
Rps6ka6
Plk4
Taf3
Slco3a1
Nrp1
Pard3
Mybl1
Stau2
Rdh10
Eya1
Ube2w
Klf7
Slc39a10
Stradb
Cflar
Mgat4a
Unc50
Zfp142
Vil1
Ngef
Gpr35
Stk25
Iqca
Fcamr
Rassf5
Slc45a3
ENSMUSG00000026436
Pik3c2b
Klhl12
Ahctf1
Desi2
Dcaf8
Dcaf6
Tbx19
Sec16b
Ralgps2
Abl2
Kctd3
Ush2a
Angel2
Plxna2
Aldh9a1
Bmi1
Mllt10
Kif5c
Odf2
Med27
Slc25a25
Tor1a
Ttll11
ENSMUSG00000026933
Arrdc1
Baz2b
Pkp4
Phospho2
Zc3h15
Atf2
Arl14ep
Ttc17
Dut
Meis2
Jag1
Knstrn
Gabpb1
Bcl2l11
Bfsp1
E2f1
Tpd52
Rbm38
E2f5
Zbtb46
Samhd1
Pld1
Slc7a11
Tsc22d2
Ccnl1
Creb3l4
Cks1b
Dclk2
Bcar3
Ptbp2
Tspan5
Casp8ap2
Akirin2
Coro2a
Fmn2
Hsdl2
Mpdz
Dcaf12
Unc13b
Psip1
Bnc2
Mllt3
Cachd1
B4galt2
Slc6a9
Dock7
Usp1
Pramef12
Magoh
Dmrtb1
Mfsd2a
Rnf220
Nsun4
Kif17
Spocd1
Phc2
AU040320
Map3k6
Cd164l2
Gmeb1
Per3
Errfi1
Mad2l2
Tprgl
Mxra8
Acox3
Stk32b
Slc30a3
Cenpa
Tbc1d14
Uchl1
Clock
Rest
Brdt
Klhl8
Antxr2
Tesc
Nos1
Rchy1
Pitpnm2
Abcb9
Gbas
Brap
Ep400
Cit
1110008J03Rik
Rph3a
Ccz1
Phf14
Cdk8
Wasf3
Pan3
Mtus2
Auts2
Limk1
Wasl
Cul1
Aass
Srcrb4d
Mepce
Zkscan1
Nobox
Plxna4
Fbxl14
Kbtbd8
Pole4
Gm20696
Cntn6
Itpr1
Tmcc1
Ldhb
Mtmr14
Cpne9
C2cd5
Itpr2
Ccdc91
Tmtc1
Caprin2
Herc2
Zfp108
Rhpn2
Mesp2
Pex11a
Ttc23
Lrrc28
Sipa1l3
Sytl2
Kctd13
Rab6a
Prkrir
Pak1
Fbxl19
Bcl7c
Phkg2
Cdr2
Zp2
Lhpp
D7Ertd443e
Usp9x
BC051019
Cdk16
Dock11
Ccdc120
Ophn1
Btk
Gabra3
Zfp92
G6pdx
Myom2
Slc25a15
Tnfsf13b
Tnks
Wwc2
Wrn
Cnot7
Sorbs2
4933411K20Rik
Sh3rf1
Nek1
Orc6
Gpt2
Mmp2
Il34
Cenpn
Fam192a
Polr2c
Gse1
Mphosph6
1700030J22Rik
Mtmr2
Cep57
Cyb5b
Folr4
Birc3
Dcun1d5
Sesn3
Ubash3b
Btg4
Chek1
Bmp5
Tmod2
Bcl2l10
Usp28
Thsd4
Nrg4
