upgenes
Cdc45
Narf
Tbx2
Ngfr
Brat1
Drp2
Trim25
Dgke
Itgb2
Pemt
Ckmt1
Comt
Dbt
Rem1
Tbrg4
Fap
Ndufa9
Lck
Mkrn2
Raf1
Acvrl1
Wdr77
Atp5f1
C1d
Gm2a
Haao
Cd52
Kat2b
Spg7
Rpl13
Serpinf1
Tubgcp3
Ddx3x
Fmr1
Bcl11a
Dlg3
Nsun5
Wfdc18
Ilf2
Chtop
Icam2
Mapk7
Rmnd5b
Nhp2
C1ql4
Mfsd10
Slc13a2
Ift20
Cfp
Uxt
Cnnm3
Ftcd
Itgb7
Myg1
Rarg
Efnb2
Rrp15
Rnd2
Sync
Apbb3
Ube2c
Smg5
Cct3
Tmem79
Col18a1
Slc19a1
Cyp51
Def8
Pax9
Irx2
Dlx3
Nrip2
Gtf2h4
Tubb5
Ell2
Klhl10
Nom1
Tnk1
Ifrd1
Brpf1
Ddt
Tcirg1
Pwp1
Folr1
Aif1l
Slc1a5
Npas1
Ap4e1
Pdzd4
Srpk3
Idh3g
Ssr4
Tmem25
Unc119
Rab34
Ccne1
Bbc3
Psmc3
Acp2
Nr1h3
Rmnd5a
Angptl4
ENSMUSG00000002290
Cd320
Ipo4
Tm9sf1
Rec8
Irf9
Gmpr2
Mdp1
Ncan
Armc6
Slc25a42
Ndufa11
Ndufb2
Rgs20
Tchp
Rpl3l
Tgfb1
Akap8l
Clpp
Fkbp7
Pex6
Grin2d
Pdxk-ps
Btbd6
Qtrt1
Plin4
Timmdc1
Cd97
Il17ra
Ap2a2
Relb
Apoe
Apoc2
Hbp1
Klf4
Hmgn2
Stk11
Slc2a3
Ebi3
Ranbp2
Eif2b5
Sult2b1
Glg1
Abhd17a
Prkcsh
Fcgrt
Rps11
Paf1
Med29
Impdh1
Ier3
Fosb
Klc4
Ercc1
Itpkc
Brd8
Dnase2a
Nfat5
Nob1
Ppfia3
Lin7b
Efnb3
Rpl8
Gstm3
Ptrf
Cdip1
Cwc15
Col5a3
Kifc2
Psap
Ikbkg
Emg1
Spic
Cul3
Il11
Tmed4
Bid
Ppp1cc
Zfp324
Psg19
Lim2
Cnn2
Polr2e
Dgkq
Grap
Plod3
Ap1s1
Lbr
Nes
Prcc
Hdgf
Slc25a18
Matk
Hspb1
Hnrnpa2b1
Fxyd4
Sgsh
Ndrg1
Man2b1
Klf5
Wdr83
Shbg
Senp3
Plekha8
Spc25
Ripk4
Ufd1l
Fgfr4
Fbxo11
Tbl2
Wbscr22
Hmox1
Ddx39
Usp40
Por
Ctr9
Eif4g2
Insrr
Tomm40l
Agrp
Nr2c2
Smpd4
Kctd20
Itgae
P2rx5
Ephb3
Tuft1
Dnase1
Ankrd13d
Tpr
Calcoco2
Atp5g1
Snf8
Prss16
Zbtb17
Fblim1
Ccdc159
Vax1
Tep1
Osgep
Aamp
Etv2
Rps9
Susd2
Crip1
Fbln1
Pgrmc1
Mpl
Cdc20
Neurl1a
Bbs1
Ndor1
Pdk1
Prkag3
Atp7b
Slc4a1
Rundc3a
Aprt
Slc5a6
Nphs1
Qrich1
P4htm
Pknox1
D130043K22Rik
Gmnn
Cdk4
Kif5b
Sod2
Ddah2
Stx1a
Zfp775
Scube2
Mrpl49
Dennd2c
Mark3
M6pr
Tssk4
Hapln4
Gtpbp3
Tgfbr1
Cpt1c
Hnrnpa0
Prrg2
Hnrnph1
Id3
Rplp1
Phox2a
Mid1ip1
Fgfrl1
Fhl2
Clstn3
Fbxw9
Fnbp4
Tle1
Ubc
Sertad1
Fut1
Rnf151
Rps18
Rpl10
Hipk1
Acyp1
Slc1a7
Gabpa
Dynll1
Pdcl
Nf2
Cabp7
2610028H24Rik
Lnp
Ascl2
Pttg1ip
Met
6330409D20Rik
Cdk9
Tor2a
Sardh
Ppp2cb
Tex11
Kcnd1
Pou6f1
Nuak2
Rps25
Nxf2
Ifrd2
Slc38a3
Tnfrsf13b
Raver1
2610507B11Rik
Ifi35
Rdm1
Gosr1
Gm16119
Acaa1b
Tnfrsf22
Phlda2
Gabra1
Brf1
Odc1
Adam19
Exoc3l2
Plin5
Dhdh
Pgam1
Evi5l
Snapc2
Ccnt1
4930579F01Rik
Aim1l
Mogat1
Tex22
Rpl15
Tmem167
Mplkip
Tnpo3
Rps5
Podnl1
Etv5
4933405L10Rik
Fer1l4
Igf2bp1
B4galnt2
Tango2
4833413E03Rik
Atraid
Cad
Sh3bp5l
Pten
Pea15a
Timm23
Tnfaip8l2
Ehmt2
St3gal1
Prdm15
Cacybp
Ndufa2
Glis2
Tmem87b
Mertk
Piezo1
Ankrd28
Zfyve20
Strip1
Chrne
Ceacam16
Psmb1
Dll1
Plekhg4
Slc9a5
Tmem208
Dnajb9
Tsen15
Efr3a
Gata2
Tsr3
Unkl
Aldh1a3
Hnrnpl
Mtmr1
Hmgb3
Gadd45b
Endog
Cd48
Clpx
Trabd
Dennd6b
Atf6b
Notch4
Fam163a
Atp6v0e
Nkx2-5
Cers2
Anp32e
Fcrls
Prpsap1
Fam184b
Gtf2ird2
Bola1
Ncf1
Wnt11
Lbp
Syt14
Lonrf3
Ctsz
Ppdpf
Eef1a2
Wt1
Ppfibp1
Cd274
Dyrk3
Lamp2
H3f3b
Phf21b
Ttll12
Tox4
Srsf6
Slpi
Sdc4
Rnd3
Nt5c3b
Gsdma
Exosc10
Acot8
Aldoc
Stac2
Nek8
Pipox
Igfbp4
Tnfaip1
Elmo2
Wsb1
Serinc3
Dbndd2
Pltp
Ctsa
Crk
Cox7c
Fam134c
Jph2
Dhx58
Rab5a
Nkiras2
Eya2
Ddx27
Cyth4
Rrp7a
Ints2
Hist1h2bc
Mafk
Med1
Erbb3
Glrx2
Trove2
Pmp22
Srsf1
Shroom1
Mrm1
Dhx40
Nol11
C1qbp
Rpain
6330403K07Rik
Kcnab3
Wnt9b
Pcgf2
Ctdnep1
Elp5
Gabarap
Phf23
G3bp1
Atox1
Mief2
Tbx3
Sp2
Lhx1
Zbtb4
Mpdu1
Slc35g3
Zfyve27
Fndc8
Unc45b
Pank3
Fdxr
P4ha2
Alox12e
Arrb1
Tm4sf5
Cxcl16
Alox15
Gm11435
Map2k3
Dnah1
Mfsd3
Dnase1l1
BC005537
Hars2
Tmem160
Styxl1
Mdh2
Chtf18
Tmem129
Nop9
Hsd17b1
Aoc3
D8Ertd738e
Calm3
Ddx39b
Xab2
Ap4m1
Rcn3
Arid3a
L3hypdh
Slc35e1
Polr2i
Krt10
Adat2
Fuca2
Plagl1
Smpd2
Gtf3c6
Qrsl1
Smpdl3a
Ros1
Cdk1
Actr6
Dusp6
Tmpo
Kitl
Ikbip
Apaf1
Myb
Arg1
Enpp3
Ifngr1
Vnn3
Usp44
Nudt4
Ascl1
Mybpc1
Sirt1
Herc4
Mypn
Pbld2
Hnrnph3
Rufy2
Pbld1
Ddx21
Sar1a
Sgpl1
Unc5b
Dnajb12
Cand1
Pno1
Apc2
Lgr5
Slc1a4
Rab1
E2f7
Mknk2
Mdm1
Slc5a4b
Irak3
Helb
Nfyb
Fbxw11
Pfkl
Xpo1
Cdc34
Theg
Nudcd2
Polrmt
Hmmr
Slc22a4
Flt4
Hnrnpab
Phykpl
Clk4
Vdac1
Upp1
Nipal4
Ascc2
Gatsl3
Myo1g
Smtn
Npc1l1
Rtn4
Rps27a
Clhc1
Smek2
Aebp1
Xbp1
Supt4a
Sept4
Btnl10
2810021J22Rik
Ska2
Prr11
Cnot8
Rps6kb1
Sap30l
Galnt10
Gria1
Znhit3
Ggnbp2
Shmt1
Cox11
Bzw2
Nampt
Rock2
Agr2
Smc6
Adi1
Fkbp1b
Rrm2
Adcy3
Cbll1
Kif3c
Ddx52
Hnf1b
Taf15
Mettl2
Tlk2
Cct6b
Map3k3
Polg2
Ddx5
Slc9a3r1
Acox1
Llgl2
1200014J11Rik
Camkk1
Galr2
Ube2o
Slc13a5
Wscd1
1810032O08Rik
Mfsd11
Tmigd1
Cpd
Nme2
Spag9
Xylt2
Hoxb9
Snx11
Scrn2
Cacnb1
Ctc1
Pfas
Myh10
Lsm12
Ubtf
Adam11
Plcd3
1700023F06Rik
Map3k14
Foxg1
Strn3
Gtf2a1
Dnaaf2
L2hgdh
4930512B01Rik
Polr2h
Ralgapa1
Ngb
Sptlc2
Slirp
2700073G19Rik
Sgpp1
Sptb
Rab15
Bdkrb2
Serpina1f
Dhrs7
Ppm1a
4930447C04Rik
Prkch
Rdh12
Zfp36l1
Galnt16
Srsf5
Nrde2
Trip11
Atxn3
Ppp4r4
Papln
Coq6
Isca2
Npc2
Ylpm1
Mlh3
Vash1
Hhipl1
Degs2
Yy1
Slc25a29
Tecpr2
Amn
Exoc3l4
Eif5
Ggps1
Sfrp4
Dek
Id4
Barx1
Prpf4b
Rpp40
Snrnp48
Ctsl
Zfp346
F12
Ddx41
B4galt7
Zfp369
Adcy2
2210016F16Rik
Slc28a3
Dapk1
Nkd2
Trip13
Tppp
Ahrr
Erap1
Rhobtb3
Srd5a1
