,min_18_GSE122927_P_CDK46i_2E2_k0.1_r10,Sharma_21_P_H89-TPA_k0.1_r10,min_18_GSE122927_Meki_2E2_k0.1_r10,min_18_GSE122927_P_SerumStarvation_3B6_k0.1_r10,Sharma_21_P_H89-EGF_k0.1_r10,min_18_GSE122927_CDK46i_2E2_k0.1_r10,johnson_18_GSE117444_k0.1_r10,min_18_GSE122927_P_Meki_3B6_k0.1_r10,min_18_GSE122927_SerumStarvation_2E2_k0.1_r10,min_18_GSE122927_P_p21_3B6_k0.1_r10,min_18_GSE122927_p21_2E2_k0.1_r10,Sharma_21_EGF_k0.1_r10,min_18_GSE122927_P_p21_2E2_k0.1_r10,Sharma_21_TPA_k0.1_r10,min_18_GSE122927_CDK46i_3B6_k0.1_r10,min_18_GSE122927_ContactIn_2E2_k0.1_r10,Sharma_21_P_EGF_k0.1_r10,min_18_GSE122927_p21_3B6_k0.1_r10,min_18_GSE122927_ContactIn_3B6_k0.1_r10,Sharma_21_H89-EGF_k0.1_r10,min_18_GSE122927_P_Meki_2E2_k0.1_r10,min_18_GSE122927_P_SerumStarvation_2E2_k0.1_r10,min_18_GSE122927_P_ContactIn_3B6_k0.1_r10,min_18_GSE122927_SerumStarvation_3B6_k0.1_r10,min_18_GSE122927_P_ContactIn_2E2_k0.1_r10,Sharma_21_H89-TPA_k0.1_r10,Sharma_21_P_TPA_k0.1_r10,min_18_GSE122927_Meki_3B6_k0.1_r10,min_18_GSE122927_P_CDK46i_3B6_k0.1_r10,johnson_18_GSE117444_P_k0.1_r10
0,0.9963378916205441,0.973993047017375,,0.9821426293056389,0.9671671668962718,0.9999271131851136,0.9995342947742383,1.0,0.998397818232486,0.9900596638238282,0.9964667943357833,0.9997967766608093,0.9952006768997309,0.9999995929426454,0.9846491622308676,0.9997430290065245,0.9982514280587607,0.999824755218779,0.998211929049362,0.9991059033129212,0.9687056605600443,0.9990270100483372,0.9895585210217457,0.9999989839783071,0.969144289029485,0.9999749595029126,0.9970352943806102,0.999999875825415,0.9999999999999997,0.999410786600586
0,0.9943824539934125,0.993797317323839,,0.9790324884450131,0.9710898417812404,0.9999271131851136,0.9995342947742382,1.0,0.9991079062412368,0.9871926282097094,0.9899714458417848,0.9998761376692379,0.9963066549310277,0.9999995929426456,0.9911243289446896,0.9997370951022075,0.9985977871604492,0.9998679419866601,0.9983181164607486,0.9989138988993528,0.9743330945974588,0.9971072570257945,0.9905986596735712,0.9999991503633383,0.9521182796854071,0.9999558328075893,0.9964928728834138,0.9999998652854,0.9999999999999998,0.999789425551388
0,0.9963371049651786,0.9924001004165909,,0.9875772412284318,0.9683800362704874,0.9999271131851135,0.9981371790969533,1.0,0.998829011729508,0.9943664314533514,0.9975185616000166,0.9996965905614686,0.9980055197314994,0.9999997096215194,0.9846529027168417,0.9997370951022078,0.9985977871604492,0.9999476444699562,0.9981755521905539,0.9987015002135735,0.9169069811591815,0.9987653707811244,0.9953018695316059,0.9999991495192034,0.9586380298820864,0.9999683460058213,0.9982150532669662,0.9999999182646679,0.9999999999999998,0.999789425551388
0,0.9848040508852328,0.9942966402452409,,0.981227567706539,0.9342118640612933,0.9997084527404547,0.9995342947742382,0.9999999999999998,0.9983978182324862,0.9935440429088122,0.9964667943357833,0.9997234089999409,0.9973526801337911,0.9999987930663435,0.960786855465628,0.9997370951022078,0.9946484628402518,0.999942403721821,0.9958956941808166,0.9976629288715694,0.9781806753925748,0.9987653707811244,0.99543571470844,0.9999974381746384,0.9566966650908487,0.9999749595029126,0.9949877706274396,0.9999998341161358,1.0,0.9998432844167405
0,0.9943824539934127,0.9926765009509936,,0.9730166505832999,0.8827008607724111,0.9999271131851135,0.9995342947742383,1.0000000000000002,0.9970516578784856,0.9954193755890692,0.9978149016434525,0.9997234089999407,0.9932128501106995,0.9999995929426454,0.9908335518526105,0.9989545224809987,0.998597787160449,0.9999117893422224,0.9934914743446684,0.9974151103268877,0.9684087104689253,0.998163357294386,0.9966866714955215,0.9999993389550031,0.9334371607147236,0.9999749595029126,0.9955099432717722,0.9999998995467771,1.0,0.999789425551388
