upgenes
Sdhd
Pemt
Ckmt1
Arvcf
Comt
Adora3
Dynlt1c
Cryba1
Top1mt
Poldip2
Lsr
Ckb
Acp5
0610031J06Rik
Itga3
Tat
Capns1
Lrp3
Zdhhc4
Taco1
Ssr4
Kmt2a
Bbc3
Nr1h3
Spi1
Angptl4
Tm9sf1
Mien1
Flii
Atg4d
Cd97
Pnkp
Apoe
Atp5d
Slc2a3
Glg1
Ddx23
Pld3
Dusp3
Cp
Dnase2a
Ruvbl2
Bax
Psap
Wars2
Atn1
Phb2
Ptpn6
Eno2
Lpcat3
Ralb
Pnpla6
Etfb
Lim2
Stxbp2
Dgkq
Slc25a18
Apba3
Tmem242
Msh6
Nid1
Gpr108
Gata6
Trap1
Calcoco2
Fblim1
Ggt1
Srm
Cdk4
B4galnt1
Mettl1
Saal1
Vars
Cct4
Ctsd
Emc10
Rdh13
Rps18
Rpl10
Gprc5b
Myod1
Otog
Apobec3
Dmap1
Kcnd1
Sdhb
Hyal1
Mrpl52
Plcd1
Kdelr3
Adam19
Nanog
Rps5
Igf2bp1
Fhod1
Elmo3
Acsf3
Edf1
Abca1
Nipsnap3b
Trabd
Atf6b
Lama5
Hspa8
Anxa9
Sqstm1
Lcorl
Lta4h
H2afy
1700016C15Rik
Nkap
Lamp2
Atxn10
Eif3d
Rbpjl
Sdc4
Nt5c3b
Vps53
Dnttip1
Elmo2
Wfdc2
Etv4
Slc12a7
Ctsa
Cox7c
Hnf4a
Stard3
Pfn1
Mapt
Myo1b
1700125H20Rik
Pcgf2
Cldn7
Acadvl
Dync1h1
Mpdu1
Atp5g3
Zfyve27
Ict1
Pelp1
Plod1
Isyna1
Scn1b
Ffar3
Xab2
Slc6a8
Fuca2
Mical1
Prep
Perp
Smpdl3a
Reep3
Hsf2
Dram1
Hkdc1
Pald1
Sgpl1
4632428N05Rik
Ndufs7
4930415F15Rik
Tmbim4
Ncln
Glyctk
Ccng1
Gnb2l1
Rnf130
Tns3
Trim11
Pnpt1
Xbp1
Lpin1
Hs1bp3
Allc
Lig3
Adap2
Galk1
Aspa
Slc13a5
Slc46a1
Fam101b
Spag9
Lrrc59
Tac4
Dlg4
Pfas
Stat5b
Ccdc43
Eftud2
Nmt1
Psma6
Mthfd1
Rab15
Actr10
Dhrs7
Pigh
Smoc1
Psmc1
Dcaf4
Esrrb
Hsp90aa1
Exoc3l4
2010107E04Rik
Ssr1
Gadd45g
Fbp2
Ptch1
Msx2
Sfxn1
Uqcrb
Pdcd6
Glrx
Ndufs6
Mrpl36
Tert
F2rl1
Cwc27
Gm5457
Vdac2
Bmpr1a
Nudt13
ENSMUSG00000021927
Rnaseh2b
Tkt
Rgcc
Elp3
Tnfrsf10b
Slc39a14
Bmp1
Trim52
Mbnl2
Slc7a8
Cmbl
Tars
Eif3e
Tbc1d31
Derl1
Fam49b
Syngr1
Sh3bp1
Parvb
Ndufa6
Naga
Slc38a4
Zfp251
Rogdi
Fam86
Cyc1
Kif21a
Ube2v2
Boc
Pmm2
Trmt2a
Tomm70a
Top3b
Ndufb4
Tmem41a
Rfc4
Mrpl39
Atp5j
Pros1
Cbr3
Gart
Enah
Tuba1b
Lima1
Sncg
Ndufa5
Rfc2
Bsg
Serinc2
Nfatc4
Slc22a1
Igf2r
Cdc5l
Aars2
Slc29a1
Hsp90ab1
Mrps18a
Crim1
Lrpprc
Atp6v0c
Slc3a1
Epas1
Mlst8
Msh2
Itfg3
Plin3
Rpl36-ps2
Cul2
Thumpd2
Adad2
Elp2
Adamts10
Vps52
Ring1
Col11a2
Slc23a1
Cdc23
Bin1
Impact
Ndfip1
Mrps18b
0610009O20Rik
Hdac3
Lars
Psmg2
Mbd1
Pcyox1l
Prrc1
Rps14
Cndp2
Ostf1
Cdc42bpg
Mrpl21
Ighmbp2
Coro1b
Cpt1a
Fibp
Smc5
Arl2
Esrra
Stip1
Acsl5
Prdx3
Btbd1
Cwf19l1
Scd2
Hexa
Tsr2
ENSMUSG00000025357
Chmp6
Aatk
Cnpy2
Dctn2
Ttc4
Dpysl4
Psmd13
Eps8l2
Tmem192
Apool
Chm
Gaa
Bach1
Pfkfb4
Uqcrc1
Slc28a1
Tyms
Ly96
Rpl14
Cops5
Gm5045
Msc
Tmem70
4933402D24Rik
Slc40a1
Acadl
Slc9a2
Mrpl30
Ormdl1
Inpp1
Coa5
Cnga3
Tmem131
Smap1
Fn1
