upgenes
Klf6
Sdhd
Trim25
Mnt
Ckmt1
Arvcf
Comt
Galnt1
Gpa33
Itga5
Adora3
Clcn4-2
Kat2b
Chmp1a
Dlg3
Mmp11
Oxa1l
S100a6
C1ql4
Poldip2
Lsr
Ckb
0610031J06Rik
Col1a1
Tat
Eef1e1
Smo
Capns1
Lrp3
Zdhhc4
Idh3g
Ssr4
Kmt2a
Sf3a1
Smg9
Mov10
Rhoc
Tm9sf1
Rec8
Uck1
Pspn
Pex6
Flii
Atg4d
Cd97
Lamb1
Pnkp
Apoe
Atp5d
Ppp5c
Glg1
Ddx23
Pld3
Dusp3
As3mt
Snrnp200
Dnase2a
Ruvbl2
Bax
Rpl8
Psap
Ikbkg
Atn1
Phb2
Lpcat3
Ralb
Coro1c
Ndrg2
Pnpla6
Etfb
Stxbp2
Emr1
Mtfp1
Pgf
Mri1
Jkamp
Man2b1
Ufd1l
Slc1a3
Msh6
Nid1
Ndufs3
Insr
Ube2m
Tfap4
Psmb4
Slc30a4
Bloc1s6
Gpr108
Gata6
Trap1
Fblim1
Tep1
Tmem147
Ggt1
Srm
Cyba
Psmd2
Vars
Clic1
Pole
Scube2
Gatad1
Cct4
Cpt1c
Ctsd
Emc10
Rdh13
Rps18
Rpl10
Gprc5b
Cbx5
Dmap1
Kcnd1
Hyal2
Mrpl52
Plcd1
Fads1
Cars
Tbrg1
Adam19
Pgam1
Nanog
Rps5
Igf2bp1
Ndufs2
Ly6g6e
Ehmt2
Blk
Fhod1
Tsen15
Acsf3
Npdc1
Nipsnap3b
Ubl4
Gdi1
Zdhhc12
Trabd
Dennd6b
Cd83
Lama5
Surf1
Sqstm1
Rxrg
Lcorl
Lta4h
H2afy
Tenm1
Hsd11b1
Slc25a5
Mpped2
Nkap
E2f3
Eif3d
Mrps18c
Pom121l2
Sdc4
Rnd3
Top2b
Pigt
Wfdc2
Pltp
Slc12a7
Hist1h2bc
Stard3
Pfn1
Ywhab
Anxa6
Sept8
Mapt
Myo1b
Pcgf2
Cldn7
Sparc
Aatf
Dync1h1
Mpdu1
Atp5g3
Cd68
Ict1
Dalrd3
Isyna1
Grb7
Cops3
Ffar3
Ddx39b
Plscr3
Xab2
Slc6a8
Adat2
Fuca2
Slc22a16
Prep
Perp
Smpdl3a
Hsf2
Sept10
Ctgf
Ndufa12
Hsp90b1
Dram1
Hkdc1
H2afy2
Pald1
Tbata
Sgpl1
Vps54
Ndufs7
Timm13
Ncln
Ppm1m
Hint1
Ccng1
Hspa4
Zfp354a
Gnb2l1
Rnf130
Pdlim4
Upp1
Tns3
Rtn4
Xbp1
Srebf1
1700086D15Rik
Pdia6
Slc7a15
Hs1bp3
Mmp28
Psmc5
Pecam1
Helz
Nt5c
Galk1
Aspa
Galr2
Slc13a5
Slc46a1
Fam101b
Pfas
Ccdc43
Eftud2
Nmt1
Plcd3
Psma6
Slirp
Mthfd1
Actr10
Clmn
Smoc1
Psmc1
Asb2
Abcd4
Isca2
Esrrb
Meg3
Hsp90aa1
Amph
Zkscan3
Serpinb9b
Eci3
Eci2
Ssr1
Slc35b3
Gadd45g
Fbp2
Ptch1
Msx2
Sfxn1
Pitx1
Uqcrb
Ccnh
Pdcd6
Glrx
Ndufs6
Mrpl36
Ocln
F2rl1
Ap3b1
Cwc27
Gm5457
Ppap2a
Ndufs4
Vdac2
Plau
Bmp4
Sema3g
Rnaseh2b
Tkt
Cdadc1
Lrrc63
Tnfrsf10b
Slc39a14
Cln5
4931414P19Rik
Acin1
Cideb
Cma1
Cct5
Tars
Pabpc1
Shcbp1
Eif3e
Emc2
Tbc1d31
Derl1
Fam49b
Slc25a17
Syngr1
Sh3bp1
Parvb
Naga
Slc38a2
Srebf2
Slc38a4
Hdac7
Aco2
Nubp1
Rogdi
Cyc1
Arsa
Shank3
Prkdc
Ube2v2
Pla2g10
B3gnt5
Pmm2
Trmt2a
Tomm70a
Pak2
Lrch3
Muc13
Tmem41a
Mrpl39
Atp5j
Pros1
Cbr3
Atp5o
Il10rb
Ifnar2
Enah
Tuba1b
Lima1
Abcc1
Ndufa5
Msrb2
Rfc2
Sult1c2
Serinc2
9530002B09Rik
Trip6
4921501E09Rik
Nfatc4
Igf2r
Cdc5l
Slc29a1
Vegfa
Glo1
Abcg1
Sik1
Slc30a6
Prss21
Lrpprc
Mlst8
Msh2
Plin3
Rpl36-ps2
Cul2
Svil
Sos1
Abcg8
Slc25a46
Elp2
Pfdn1
Cdc23
Bin1
Lama3
Impact
0610009O20Rik
Hdac3
4833403I15Rik
Lars
Psmg2
Ppic
Il17b
Pcyox1l
Grpel2
Prrc1
Rps14
Cndp2
Ms4a10
ENSMUSG00000024736
Mrpl21
Ighmbp2
Banf1
Pip5k1b
ENSMUSG00000024893
Smc5
Arl2
Vegfb
Acsl5
Tcf7l2
Prdx3
Casp7
Trub1
Pnliprp2
Btbd1
Ogfod3
Loxl4
Cwf19l1
Scd2
Kazald1
Btrc
Hexa
Hsd17b10
Tsr2
Maged2
Pde6g
Dctn2
Ttc4
Hdhd2
Atp5a1
Fuom
Dpysl4
Eps8l2
Tmem80
Chm
Gusb
Gaa
Zfp202
Atrip
Uqcrc1
0610011F06Rik
Hadha
Tyms
Rpl14
Cops5
Gm5045
Msc
Lactb2
Idh1
ENSMUSG00000025968
Hspd1
Acadl
Icos
Cd28
Col5a2
Chst10
Mrpl30
Ormdl1
Coa5
Tmem131
Ppm1f
Xrcc5
Fn1
Dnajb2
Des
Itm2c
Psmd1
Ncl
Epha4
Mterfd2
Bok
Inpp5d
Rab17
ENSMUSG00000026307
Asb1
Gin1
Ccdc93
Tfcp2l1
Steap3
Pfkfb2
Nucks1
Cdk18
Cyb5r1
Ppfia4
Fam129a
Parp1
Tagln2
Kifap3
Soat1
Smyd2
Bpnt1
Iars2
Dclre1c
Atf6
Prdx6
Cubn
Vim
Nek6
Pdss1
Fam129b
Ak1
Gpd2
1700007K13Rik
Acvr1c
Hspa5
Dab2ip
Gca
Ndufa8
Psmd14
Egfl7
Agpat2
Notch1
Pmpca
Uap1l1
Dpp7
Grin1
ENSMUSG00000026979
Wdsub1
Hat1
Slc43a3
Slc43a1
Ube2l6
Mtx2
Commd9
Dnajc24
Caprin1
Cat
Fbn1
Duoxa1
Sord
Mdk
Atg13
Ubr1
Mtch2
Itpka
Ppp1r14d
Rasgrp1
Sppl2a
Mrps5
Il1b
Idh3b
Cpxm1
Snx5
Dtd1
Cst3
Acss1
Gins1
Nsfl1c
Impa1
Chmp4c
Arfgap1
Helz2
Ahcy
Gss
Epb4.1l1
Aar2
Rpn2
Dhx35
Zmat3
Ccdc39
Acad9
Mfsd1
Kpna4
Olfml3
Tspan2
Vangl1
Ptgfrn
Tbx15
Hmgcs2
Kcnc4
S100a11
Slc27a3
Fam198b
Hadh
Enpep
Aimp1
Dkk2
Adam15
Gba
Acp6
Tars2
Abcd3
Snx27
Ddah1
Cryz
Tmem55a
Nsmaf
Tmeff1
Txn1
Svep1
Ptgr1
Snx30
Alad
Aco1
Fktn
Nfx1
Ikbkap
Aqp3
Pigo
Tpm2
Npr2
Glipr2
Plin2
Rps6
Ak4
Dnajc6
2610528J11Rik
Atg4c
Pum1
Pdpn
D530049N12Rik
Echdc2
Cpt2
Ndc1
Trit1
Mycl
Cap1
Mmachc
Rad54l
Pla2g2f
Ddost
Hspg2
Alpl
Fabp3
Tinagl1
Pef1
Psmb2
Rpl22
Prkag2
Pgd
Park7
H6pd
Pmpcb
Dffb
Pank4
Cd38
Trmt44
Lrpap1
Plb1
Mrpl33
Pgm1
Pigg
Cdc7
Spp1
Tpst2
Wsb2
Mthfd2l
Arl6ip4
Scarb2
Vps33a
Bcl7a
Cct6a
Acad10
Dhx37
Acads
Psmg3
2210016L21Rik
Actb
Fscn1
Plbd2
Rpl6
Arpc1b
Pomp
Cyp3a13
Mcm7
Asns
Fkbp9
Zc3hav1
Dusp11
Cct7
Mrpl19
Rpn1
Gdf3
Clec4e
Gabarapl1
Plbd1
Arhgdib
Dera
Srgap3
Lrmp
Bcat1
Etnk1
Pianp
Ltbr
Cd9
Tead4
Clec2i
Sbk2
Prmt3
Pcsk6
Chrna7
Sema4b
Idh2
Lrfn1
Psmc4
Mfge8
Ndufc2
Maz
Stard10
Nfatc2ip
Sh2b1
Gm9755
Rps3
Acer3
Slc5a11
Nomo1
Ush1c
Gga2
Mrpl17
Uqcrc2
Tpp1
Cckbr
Tmem159
Swap70
Glrx3
Cttn
Elf4
Plp2
Praf2
Pqbp1
