upgenes
Klf6
Trim25
Cdh1
Ckmt1
Comt
Rnf17
Galnt1
Gpa33
Itga5
Dynlt1c
Clcn4-2
Poldip2
Lsr
Gramd1a
Hpn
Ckb
Acp5
0610031J06Rik
Meox1
Hoxc13
Tat
Eef1e1
Smo
Capns1
Lrp3
Trmt1
Esam
Idh3g
Ssr4
Kmt2a
Mov10
Rhoc
Tm9sf1
Rec8
Tsc2
Pex6
Epdr1
Atg4d
Cd97
Lamb1
Pnkp
Apoe
Atp5d
Glg1
Ddx23
Pld3
As3mt
Homer3
Cp
Snrnp200
Dnase2a
Rad23a
Ruvbl2
Bax
Tfam
Gstm7
Psap
Ikbkg
Atn1
Eno2
Lpcat3
Col26a1
Ralb
Pnpla6
Etfb
Stxbp2
Dgkq
Apba3
Tmem242
Ufd1l
Slc1a3
Msh6
Nid1
Ndufs3
Por
Insr
Ube2m
Ranbp1
Psmb4
Bloc1s6
Metap1
Gpr108
Gata6
Rcn1
Trap1
Dhx34
Clcnkb
Fblim1
Atp6v1b1
Ggt1
Srm
Epha2
Tcf23
Cdk4
B4galnt1
Saal1
Vars
Gatad1
Dus3l
Cct4
Ctsd
Fhl2
Emc10
Rps18
Met
Otog
Cbx5
Dmap1
Sdhb
Hyal2
Ifrd2
Mrpl52
Mettl16
Plcd1
Adam19
Nanog
Retn
Enkd1
Igf2bp1
Ndufs2
Ly6g6e
Fhod1
Slc9a5
Acsf3
Nipsnap3b
Ubl4
Gdi1
Lama5
Hspa8
Rxrg
Adamtsl4
Lta4h
H2afy
Slc25a5
Mpped2
Nkap
Atxn10
Eif3d
Mrps18c
Plcg1
Sdc4
Rnd3
Nt5c3b
Dnttip1
Top2b
Tns4
Pigt
Slc12a7
Cox7c
Ift52
Hnf4a
Stard3
Uchl5
Pfn1
Ywhab
Mapt
Pcgf2
Acadvl
Sparc
Dync1h1
Mpdu1
Atp5g3
Plod1
Isyna1
Hars2
Scn1b
Grb7
Ffar3
Ddx39b
Slc6a8
Pdk4
Syne4
Adat2
Fuca2
Smpd2
Mical1
Popdc3
Prep
Smpdl3a
Hsf2
Ptprk
Sept10
Ctgf
Ndufa12
Nuak1
Rfx4
Hsp90b1
Dram1
Herc4
Pbld1
Hkdc1
H2afy2
Pald1
Sgpl1
Vps54
Ndufs7
Mum1
Meis1
Ddc
Sf3a2
Timm13
Ncln
Txnrd1
Ppm1m
Appl2
Pus10
4930524B15Rik
Hcn2
Hspa4
Zfp354a
Gnb2l1
Rnf130
Pdlim4
Upp1
Tns3
Rtn4
Pnpt1
Pgam2
Xbp1
Srebf1
1700086D15Rik
Efcab10
Pdia6
Map2k6
Trappc12
Nle1
Lig3
Adap2
Pecam1
Nt5c
Cluh
Galk1
Aspa
Slc13a5
Wscd1
Fam101b
Spag9
Pfas
Ccdc43
Eftud2
Nmt1
Psma6
Slirp
Mthfd1
Ccdc175
Pigh
Smoc1
Psmc1
Tc2n
D830046C22Rik
Abcd4
Esrrb
Meg3
Hsp90aa1
Sfrp4
